Edicion,S_1,O_88,O_89,O_12,O_13,O_22,O_67,O_68,O_8,O_19_1,O_19_2,O_19_3,O_19_4,O_19_5,O_19_6,O_19_7,O_19_8,O_19_9,O_20_1,O_20_2,O_20_3,O_20_4,O_20_5,O_20_6,O_20_7,O_20_8,O_72_1,O_72_2,O_72_3,O_72_4,O_72_5,O_72_6,O_72_7,O_72_8,O_72_9,O_24,O_48,O_52,O_54,O_58,O_59,O_90,O_28_1,O_28_2,O_28_3,O_28_4,O_28_5,O_28_6,O_28_7,O_28_8,O_37_1,O_37_2,O_37_3,O_37_4,O_37_5,O_38_1,O_38_2,O_38_3,O_38_4,O_38_5,O_38_6,O_38_7,O_38_8,O_38_9,O_66_1,O_66_2,O_66_3,O_66_4,O_66_5,O_66_6,O_66_7,O_81_1,O_81_2,O_81_3,O_81_4,O_81_5,O_81_6,O_81_7,O_82_1,O_82_2,O_82_3,O_82_4,O_82_5,O_82_6,O_82_7,O_40,O_41,O_45,O_49,O_55,O_61_1,O_61_2,O_61_3,O_61_4,O_61_5,O_62_1,O_62_2,O_62_3,O_62_4,O_62_5,O_62_6,O_70,O_71,Condiciones Territoriales,Prácticas,Efectos,IPCM
2021,16,Hombre,No,Si,Si,30,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,3,Si,1,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,18,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.404039167663992,0.677930229442403,0.70357796753007,0.577617354226984
2021,60,Hombre,Si,Si,Si,8,Siempre,Siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,Si,Si,0,Si,10,No,Casi siempre,Casi siempre,14,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Autoritario,Manipulador,Excluyente,Dictatorial,Proactivo,Apático,Autosuficiente,Democrático,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,4,50,Neutral,Neutral,Neutral,Neutral,Neutral,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Clara y comprensible,Amplia y suficiente,0.313028547306558,0.572080217403871,0.693806757517198,0.498991483921453
2021,3,Mujer,No,Si,Si,22,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,3,Si,2,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,30,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.503300709137383,0.674297883761693,0.686510514071268,0.615331069207882
2021,10,Mujer,No,Si,Si,50,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,5,No,2,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Permanecen igual,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.500843442008191,0.687899870593207,0.749812279400028,0.636883389991421
2021,1,Mujer,No,No,No,40,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,5,No,2,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.558916097540433,0.687899870593207,0.78577566495339,0.671001473000613
2021,13,Mujer,No,Si,Si,45,Muy pocas veces,Muy pocas veces,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,8,No,3,No,Muy pocas veces,Muy pocas veces,2,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,Si,Si,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No se publica información,No se publica información,0.523781046175918,0.661797158974812,0.78577566495339,0.648222971494432
2021,2,Mujer,No,No,No,30,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,5,No,3,No,Nunca,Muy pocas veces,2,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,Si,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Equitativo,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.662654429113157,0.665262419102396,0.786509670827602,0.702524359394673
2021,13,Mujer,No,No,No,30,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,6,No,3,No,Muy pocas veces,Muy pocas veces,2,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.613109223236873,0.661604507173279,0.78577566495339,0.683090574974228
2021,80,Mujer,No,No,No,40,No consulta,Muy pocas veces,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,7,No,4,No,Nunca,Nunca,2,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,Si,Si,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.519112205455559,0.659397905168288,0.78577566495339,0.645509234228532
2021,3,Hombre,Si,No,No,40,Casi siempre,Algunas veces,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,No,Si,No,No,No,No,Si,4,No,2,No,Casi siempre,Siempre,1,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,Si,Si,Si,No,No,No,No,No,Si,Si,Si,Si,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, bajo",Positiva,Permanecen igual,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Clara y comprensible,De fácil acceso,0.404360553716273,0.68767834959921,0.750381924950669,0.593124002609007
2021,3,Hombre,Si,No,No,40,Algunas veces,Algunas veces,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,No,Si,No,No,No,No,Si,0,No,3,No,Algunas veces,Algunas veces,2,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,No,No,No,Si,Si,Si,Si,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Apático,Delegativo,Democrático,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, medio",Positiva,Mejorado,0,0,Equitativo,Totalmente equitativo,Totalmente equitativo,Neutral,Equitativo,Neutral,Inequitativo,Inequitativo,Neutral,Neutral,Neutral,De fácil acceso,De fácil acceso,0.398445897537236,0.687737563508941,0.807074907112487,0.60473993658099
2021,9,Hombre,Si,Si,Si,25,Casi siempre,Algunas veces,Si,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,Si,No,Si,2,No,5,No,Muy pocas veces,Algunas veces,2,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,No,No,No,Si,No,No,No,Si,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Mejorado,0,0,Neutral,Inequitativo,Equitativo,Equitativo,Neutral,Equitativo,Neutral,Equitativo,Neutral,Equitativo,Equitativo,De utilidad para el trabajo en la comuna,De fácil acceso,0.330526455426842,0.663170206835737,0.802871190632411,0.560392570966436
2021,4,Hombre,Si,Si,Si,30,Algunas veces,Muy pocas veces,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,1,Si,4,No,Algunas veces,Muy pocas veces,1,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,Si,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Dictatorial,Proactivo,Cooperativo,Autosuficiente,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Permanecen igual,25,15,Neutral,Inequitativo,Neutral,Equitativo,Totalmente inequitativo,Neutral,Sin registro,Neutral,Equitativo,Equitativo,Inequitativo,De utilidad para el trabajo en la comuna,Amplia y suficiente,0.49811902328142,0.665151453121923,0.604429106608002,0.585059021720282
2021,15,Hombre,Si,No,No,34,Casi siempre,Muy pocas veces,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,0,Si,4,No,Muy pocas veces,Nunca,2,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Autoritario,Condescendiente,Excluyente,Consultivo,Proactivo,Cooperativo,Autosuficiente,Democrático,Manipulador,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, bajo",Positiva,"No sabe, no responde",15,0,Totalmente inequitativo,Totalmente inequitativo,Inequitativo,Neutral,Totalmente inequitativo,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,De utilidad para el trabajo en la comuna,De fácil acceso,0.47943944743578,0.636465545407489,0.674388835260076,0.590390931614352
2021,9,Mujer,Si,Si,Si,12,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,2,Si,3,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,No,Si,No,Si,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Permanecen igual,8,0,Inequitativo,Inequitativo,Neutral,Totalmente equitativo,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,De fácil acceso,0.622046821556883,0.674039526938168,0.736131490880866,0.675804810866562
2021,3,Mujer,Si,Si,Si,12,Casi siempre,Casi siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,Si,No,Si,2,No,12,No,Muy pocas veces,Nunca,2,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,Si,No,Si,No,No,No,No,Autoritario,Manipulador,Excluyente,Dictatorial,Pasivo,Apático,Autosuficiente,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Mejorado,0,12,Inequitativo,Inequitativo,Equitativo,Equitativo,Inequitativo,Neutral,Neutral,Inequitativo,Inequitativo,Equitativo,Sin registro,De fácil acceso,De fácil acceso,0.293136248154881,0.62283374982401,0.732267651040051,0.51133301826877
2021,10,Hombre,No,No,Si,18,Algunas veces,Algunas veces,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,Si,No,No,Si,5,Si,2,No,Muy pocas veces,Casi siempre,5,No,No,No,No,No,Si,No,Si,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,Si,No,No,No,Democrático,Condescendiente,Muy inclusivo,Consultivo,Muy proactivo,Cooperativo,Muy delegativo,Autoritario,Manipulador,Inclusivo,Muy consultivo,Pasivo,Muy cooperativo,Muy delegativo,"Si, medio",Positiva,Mejorado,16,10,Equitativo,Equitativo,Equitativo,Totalmente equitativo,Equitativo,Neutral,Equitativo,Totalmente equitativo,Equitativo,Totalmente equitativo,Totalmente equitativo,Amplia y suficiente,Amplia y suficiente,0.3031043540584,0.646100752132463,0.674537927390293,0.509291309123975
2021,10,Mujer,Si,Si,Si,13,Muy pocas veces,Algunas veces,Si,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,Si,No,Si,No,Si,No,No,No,No,No,No,Si,2,Si,1,No,Muy pocas veces,Algunas veces,4,No,Si,No,No,No,No,No,Si,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,Democrático,Condescendiente,Muy inclusivo,Muy dictatorial,Pasivo,Cooperativo,Delegativo,Autoritario,Muy condescendiente,Excluyente,Dictatorial,Muy proactivo,Cooperativo,Muy delegativo,"Si, alto",Positiva,Permanecen igual,8,0,Neutral,Totalmente equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Neutral,Totalmente equitativo,Equitativo,Equitativo,Totalmente equitativo,Clara y comprensible,De utilidad para el trabajo en la comuna,0.513434648198913,0.623032599116674,0.752419732745111,0.622040564555663
2021,10,Mujer,Si,Si,Si,4,Muy pocas veces,Nunca,Si,Si,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,Si,Si,1,No,1,No,Muy pocas veces,Muy pocas veces,3,Si,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,No,Democrático,Manipulador,Muy excluyente,Muy consultivo,Proactivo,Apático,Muy delegativo,Muy autoritario,Muy condescendiente,Excluyente,Dictatorial,Muy proactivo,Muy apático,Delegativo,"Si, bajo",Positiva,Mejorado,0,2,Totalmente equitativo,Totalmente equitativo,Equitativo,Totalmente equitativo,Equitativo,Inequitativo,Equitativo,Totalmente equitativo,Equitativo,Equitativo,Equitativo,De utilidad para el trabajo en la comuna,De utilidad para el trabajo en la comuna,0.576060401501142,0.642050139998928,0.735545896458241,0.647961071487409
2021,10,Hombre,Si,Si,Si,6,Muy pocas veces,Muy pocas veces,No,No,No,No,No,No,No,Si,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,1,Si,2,No,Siempre,Algunas veces,3,No,No,No,No,No,Si,No,Si,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,No,No,No,Autoritario,Condescendiente,Muy inclusivo,Consultivo,Muy proactivo,Apático,Delegativo,Autoritario,Condescendiente,Muy inclusivo,Muy dictatorial,Proactivo,Muy cooperativo,Autosuficiente,"Si, alto",Positiva,Empeorado,3,10,Neutral,Neutral,Equitativo,Equitativo,Neutral,Neutral,Equitativo,Inequitativo,Equitativo,Equitativo,Equitativo,No se publica información,Clara y comprensible,0.640860130537705,0.630969748922049,0.707110908187202,0.65879927052469
2021,10,Mujer,Si,Si,No,4,Casi siempre,Muy pocas veces,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,Si,No,No,No,No,No,Si,No,No,Si,15,Si,3,No,Muy pocas veces,Muy pocas veces,4,No,No,No,No,No,Si,No,Si,No,No,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,Si,No,No,Democrático,Condescendiente,Muy excluyente,Muy dictatorial,Muy proactivo,Apático,Autosuficiente,Muy democrático,Condescendiente,Excluyente,Dictatorial,Muy proactivo,Muy cooperativo,Autosuficiente,"Si, medio",Negativa,Permanecen igual,12,3,Neutral,Equitativo,Equitativo,Equitativo,Equitativo,Totalmente equitativo,Equitativo,Equitativo,Neutral,Neutral,Equitativo,De utilidad para el trabajo en la comuna,No se publica información,0.458973509186726,0.576240704356757,0.684738801595275,0.56576858662252
2021,10,Hombre,No,No,Si,3,Algunas veces,Algunas veces,No,No,No,No,No,No,No,Si,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,4,Si,2,Si,Muy pocas veces,Muy pocas veces,3,No,No,No,Si,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,No,Autoritario,Muy condescendiente,Inclusivo,Muy consultivo,Muy proactivo,Cooperativo,Muy delegativo,Democrático,Condescendiente,Excluyente,Muy consultivo,Proactivo,Apático,Autosuficiente,"Si, medio",Negativa,Permanecen igual,17,4,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Neutral,Equitativo,Totalmente equitativo,Equitativo,Equitativo,Neutral,Amplia y suficiente,Amplia y suficiente,0.527481449357623,0.601897059205292,0.648548849949966,0.590505619999442
2021,10,Mujer,No,No,Si,20,Algunas veces,Casi siempre,Si,No,No,No,No,No,No,No,No,Si,No,No,No,Si,No,No,No,Si,No,No,No,No,No,Si,No,No,Si,5,No,12,No,Algunas veces,Casi siempre,4,Si,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,Democrático,Manipulador,Muy inclusivo,Dictatorial,Proactivo,Apático,Muy delegativo,Autoritario,Muy condescendiente,Excluyente,Dictatorial,Pasivo,Apático,Delegativo,"Si, alto",Negativa,Permanecen igual,0,4,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Neutral,Equitativo,Neutral,Totalmente equitativo,De utilidad para el trabajo en la comuna,Clara y comprensible,0.358687362258462,0.61033180281619,0.718057097779039,0.539693289873159
2021,10,Mujer,Si,No,Si,13,Muy pocas veces,Siempre,No,No,No,Si,No,No,No,No,No,No,No,No,Si,No,No,No,No,Si,Si,No,No,No,No,No,No,No,Si,3,No,2,Si,Algunas veces,Algunas veces,4,No,No,No,Si,No,No,No,Si,No,Si,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,Si,No,Autoritario,Muy condescendiente,Excluyente,Dictatorial,Muy pasivo,Cooperativo,Muy autosuficiente,Democrático,Muy condescendiente,Muy excluyente,Consultivo,Muy proactivo,Cooperativo,Muy autosuficiente,"Si, bajo",Negativa,"No sabe, no responde",0,5,Neutral,Totalmente equitativo,Totalmente equitativo,Equitativo,Equitativo,Neutral,Totalmente equitativo,Equitativo,Equitativo,Equitativo,Equitativo,De utilidad para el trabajo en la comuna,Amplia y suficiente,0.484527944964216,0.555424849030873,0.716196381562596,0.577641986270789
2021,10,Mujer,Si,Si,No,9,Nunca,Muy pocas veces,No,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,Si,3,Si,3,No,Muy pocas veces,Muy pocas veces,5,No,No,No,No,No,Si,No,Si,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,Si,No,No,No,No,No,No,Democrático,Manipulador,Excluyente,Muy consultivo,Proactivo,Muy cooperativo,Muy autosuficiente,Democrático,Manipulador,Muy excluyente,Consultivo,Proactivo,Apático,Muy autosuficiente,"Si, medio",Negativa,"No sabe, no responde",17,11,Neutral,Totalmente equitativo,Neutral,Equitativo,Totalmente equitativo,Totalmente equitativo,Equitativo,Equitativo,Totalmente equitativo,Totalmente equitativo,Neutral,De fácil acceso,No se publica información,0.566700949809608,0.597003967999288,0.62645699008713,0.596221280008853
2021,10,Mujer,No,No,No,14,Muy pocas veces,Muy pocas veces,Si,No,No,No,No,Si,No,No,No,No,Si,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,4,Si,1,No,Muy pocas veces,Casi siempre,4,No,No,Si,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,No,No,Democrático,Manipulador,Muy inclusivo,Dictatorial,Pasivo,Muy cooperativo,Muy autosuficiente,Autoritario,Condescendiente,Muy inclusivo,Muy dictatorial,Pasivo,Muy cooperativo,Delegativo,"Si, bajo",Negativa,Empeorado,17,3,Neutral,Neutral,Totalmente equitativo,Totalmente equitativo,Equitativo,Totalmente equitativo,Equitativo,Equitativo,Totalmente equitativo,Equitativo,Neutral,No se publica información,De utilidad para el trabajo en la comuna,0.62354528816127,0.600178324093683,0.647847644587824,0.623553513709572
2021,4,Mujer,Si,Si,Si,14,Siempre,Siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,0,Si,0,Si,Casi siempre,Casi siempre,5,Si,No,No,No,No,No,No,Si,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,Democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,15,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Sin registro,Totalmente equitativo,Totalmente equitativo,De fácil acceso,De fácil acceso,0.270150723389323,0.64425087296349,0.496296503548152,0.442045990113922
2021,90,Mujer,Si,No,No,15,Casi siempre,Casi siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,Si,No,No,No,Si,No,No,Si,55,No,5,No,Algunas veces,Algunas veces,3,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Cooperativo,Delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, medio",Positiva,Permanecen igual,0,3,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clara y comprensible,Clara y comprensible,0.242587218348395,0.647829798599791,0.700930150148465,0.479366696805911
2021,11,Mujer,Si,No,No,8,Nunca,Nunca,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,0,No,0,No,Muy pocas veces,Muy pocas veces,4,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, bajo",Positiva,Permanecen igual,0,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,De utilidad para el trabajo en la comuna,0.560048133782002,0.675294190988099,0.709466369933903,0.644985662467263
2021,5,Hombre,Si,Si,Si,3,Nunca,Nunca,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,4,No,2,No,Muy pocas veces,Muy pocas veces,2,No,No,No,No,No,No,No,Si,No,No,No,No,No,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,No,No,No,No,No,No,No,Autoritario,Manipulador,Excluyente,Dictatorial,Pasivo,Apático,Autosuficiente,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Permanecen igual,0,2,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Equitativo,Neutral,Neutral,Neutral,De utilidad para el trabajo en la comuna,De utilidad para el trabajo en la comuna,0.424305390881599,0.634309858558119,0.702305680537734,0.573898906662036
2021,15,Mujer,Si,Si,Si,32,Muy pocas veces,Muy pocas veces,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,10,No,2,No,Algunas veces,Algunas veces,8,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,Si,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, bajo",Positiva,Permanecen igual,0,0,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Neutral,Neutral,Neutral,Equitativo,Equitativo,Neutral,Clara y comprensible,De utilidad para el trabajo en la comuna,0.376717299451123,0.631340648992284,0.770566879832888,0.56801946481523
2021,9,Mujer,Si,No,No,220,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,0,No,0,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,No,No,No,No,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,Sin registro,No,No,No,No,No,No,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,"No sabe, no responde",0,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,De utilidad para el trabajo en la comuna,0.482407805150452,0.720807708173464,0.709328869529716,0.627134165638595
